id,league,year,year_id,Name,Statistic,Statistic Value,Team,Top 25
1121,American League,1979,8,Don Baylor,RBI,139,California,Top 25
1122,American League,1979,9,Don Baylor,Runs,120,California,Top 25
1123,American League,1979,10,Fred Lynn,Slugging Average,.637,Boston,Top 25
1124,American League,1979,11,Willie Wilson,Stolen Bases,83,Kansas City,Top 25
1125,American League,1979,12,Jim Rice,Total Bases,369,Boston,Top 25
1126,American League,1979,13,George Brett,Triples,20,Kansas City,Top 25
1127,American League,1980,1,Willie Randolph,Base on Balls,119,New York,Top 25
1128,American League,1980,2,George Brett,Batting Average,.390,Kansas City,Top 25
1129,American League,1980,3,Robin Yount,Doubles,49,Milwaukee,Top 25
1130,American League,1980,4,Willie Wilson,Hits,230,Kansas City,Top 25
1131,American League,1980,5,Ben Oglivie,Home Runs,41,Milwaukee,Top 25
1132,American League,1980,6,Reggie Jackson,Home Runs,41,New York,Top 25
1133,American League,1980,7,George Brett,On Base Percentage,.461,Kansas City,Top 25
1134,American League,1980,8,Cecil Cooper,RBI,122,Milwaukee,Top 25
1135,American League,1980,9,Willie Wilson,Runs,133,Kansas City,Top 25
1136,American League,1980,10,George Brett,Slugging Average,.664,Kansas City,Top 25
1137,American League,1980,11,Rickey Henderson,Stolen Bases,100,Oakland,Top 25
1138,American League,1980,12,Cecil Cooper,Total Bases,335,Milwaukee,Top 25
1139,American League,1980,13,Alfredo Griffin,Triples,15,Toronto,Top 25
1140,American League,1980,14,Willie Wilson,Triples,15,Kansas City,Top 25
1141,American League,1981,1,Dwight Evans,Base on Balls,85,Boston,Top 25
1142,American League,1981,2,Carney Lansford,Batting Average,.336,Boston,Top 25
1143,American League,1981,3,Cecil Cooper,Doubles,35,Milwaukee,Top 25
1144,American League,1981,4,Rickey Henderson,Hits,135,Oakland,Top 25
1145,American League,1981,5,Tony Armas,Home Runs,22,Oakland,Top 25
1146,American League,1981,6,Dwight Evans,Home Runs,22,Boston,Top 25
1147,American League,1981,7,Bobby Grich,Home Runs,22,California,Top 25
1148,American League,1981,8,Eddie Murray,Home Runs,22,Baltimore,Top 25
1149,American League,1981,9,Mike Hargrove,On Base Percentage,.432,Cleveland,Top 25
1150,American League,1981,10,Eddie Murray,RBI,78,Baltimore,Top 25
1151,American League,1981,11,Rickey Henderson,Runs,89,Oakland,Top 25
1152,American League,1981,12,Bobby Grich,Slugging Average,.543,California,Top 25
1153,American League,1981,13,Rickey Henderson,Stolen Bases,56,Oakland,Top 25
1154,American League,1981,14,Dwight Evans,Total Bases,215,Boston,Top 25
1155,American League,1981,15,John Castino,Triples,9,Minnesota,Top 25
1156,American League,1982,1,Rickey Henderson,Base on Balls,116,Oakland,Top 25
1157,American League,1982,2,Willie Wilson,Batting Average,.332,Kansas City,Top 25
1158,American League,1982,3,Hal McRae,Doubles,46,Kansas City,Top 25
1159,American League,1982,4,Robin Yount,Doubles,46,Milwaukee,Top 25
1160,American League,1982,5,Robin Yount,Hits,210,Milwaukee,Top 25
1161,American League,1982,6,Reggie Jackson,Home Runs,39,California,Top 25
1162,American League,1982,7,Gorman Thomas,Home Runs,39,Milwaukee,Top 25
1163,American League,1982,8,Dwight Evans,On Base Percentage,.403,Boston,Top 25
1164,American League,1982,9,Hal McRae,RBI,133,Kansas City,Top 25
1165,American League,1982,10,Paul Molitor,Runs,136,Milwaukee,Top 25
1166,American League,1982,11,Robin Yount,Slugging Average,.578,Milwaukee,Top 25
1167,American League,1982,12,Rickey Henderson,Stolen Bases,130,Oakland,Top 25
1168,American League,1982,13,Robin Yount,Total Bases,367,Milwaukee,Top 25
1169,American League,1982,14,Willie Wilson,Triples,15,Kansas City,Top 25
1170,American League,1983,1,Rickey Henderson,Base on Balls,103,Oakland,Top 25
1171,American League,1983,2,Wade Boggs,Batting Average,.361,Boston,Top 25
1172,American League,1983,3,"Cal Ripken, Jr.",Doubles,47,Baltimore,Top 25
1173,American League,1983,4,"Cal Ripken, Jr.",Hits,211,Baltimore,Top 25
1174,American League,1983,5,Jim Rice,Home Runs,39,Boston,Top 25
1175,American League,1983,6,Wade Boggs,On Base Percentage,.449,Boston,Top 25
1176,American League,1983,7,Cecil Cooper,RBI,126,Milwaukee,Top 25
1177,American League,1983,8,Jim Rice,RBI,126,Boston,Top 25
1178,American League,1983,9,"Cal Ripken, Jr.",Runs,121,Baltimore,Top 25
1179,American League,1983,10,George Brett,Slugging Average,.563,Kansas City,Top 25
1180,American League,1983,11,Rickey Henderson,Stolen Bases,108,Oakland,Top 25
1181,American League,1983,12,Jim Rice,Total Bases,344,Boston,Top 25
1182,American League,1983,13,Robin Yount,Triples,10,Milwaukee,Top 25
1183,American League,1984,1,Eddie Murray,Base on Balls,107,Baltimore,Top 25
1184,American League,1984,2,Don Mattingly,Batting Average,.343,New York,Top 25
1185,American League,1984,3,Don Mattingly,Doubles,44,New York,Top 25
1186,American League,1984,4,Don Mattingly,Hits,207,New York,Top 25
1187,American League,1984,5,Tony Armas,Home Runs,43,Boston,Top 25
1188,American League,1984,6,Eddie Murray,On Base Percentage,.415,Baltimore,Top 25
1189,American League,1984,7,Tony Armas,RBI,123,Boston,Top 25
1190,American League,1984,8,Dwight Evans,Runs,121,Boston,Top 25
1191,American League,1984,9,Harold Baines,Slugging Average,.541,Chicago,Top 25
1192,American League,1984,10,Rickey Henderson,Stolen Bases,66,Oakland,Top 25
1193,American League,1984,11,Tony Armas,Total Bases,339,Boston,Top 25
1194,American League,1984,12,Dave Collins,Triples,15,Toronto,Top 25
1195,American League,1984,13,Lloyd Moseby,Triples,15,Toronto,Top 25
1196,American League,1985,1,Dwight Evans,Base on Balls,114,Boston,Top 25
1197,American League,1985,2,Wade Boggs,Batting Average,.368,Boston,Top 25
1198,American League,1985,3,Don Mattingly,Doubles,48,New York,Top 25
1199,American League,1985,4,Wade Boggs,Hits,240,Boston,Top 25
1200,American League,1985,5,Darrell Evans,Home Runs,40,Detroit,Top 25
1201,American League,1985,6,Wade Boggs,On Base Percentage,.452,Boston,Top 25
1202,American League,1985,7,Don Mattingly,RBI,145,New York,Top 25
1203,American League,1985,8,Rickey Henderson,Runs,146,New York,Top 25
1204,American League,1985,9,George Brett,Slugging Average,.585,Kansas City,Top 25
1205,American League,1985,10,Rickey Henderson,Stolen Bases,80,New York,Top 25
1206,American League,1985,11,Don Mattingly,Total Bases,370,New York,Top 25
1207,American League,1985,12,Willie Wilson,Triples,21,Kansas City,Top 25
1208,American League,1986,1,Wade Boggs,Base on Balls,106,Boston,Top 25
1209,American League,1986,2,Wade Boggs,Batting Average,.357,Boston,Top 25
1210,American League,1986,3,Don Mattingly,Doubles,53,New York,Top 25
1211,American League,1986,4,Don Mattingly,Hits,238,New York,Top 25
1212,American League,1986,5,Jesse Barfield,Home Runs,40,Toronto,Top 25
1213,American League,1986,6,Wade Boggs,On Base Percentage,.455,Boston,Top 25
1214,American League,1986,7,Joe Carter,RBI,121,Cleveland,Top 25
1215,American League,1986,8,Rickey Henderson,Runs,130,New York,Top 25
1216,American League,1986,9,Don Mattingly,Slugging Average,.573,New York,Top 25
1217,American League,1986,10,Rickey Henderson,Stolen Bases,87,New York,Top 25
1218,American League,1986,11,Don Mattingly,Total Bases,388,New York,Top 25
1219,American League,1987,1,Dwight Evans,Base on Balls,106,Boston,Top 25
1220,American League,1987,2,Wade Boggs,Batting Average,.363,Boston,Top 25
1221,American League,1987,3,Paul Molitor,Doubles,41,Milwaukee,Top 25
1222,American League,1987,4,Kirby Puckett,Hits,207,Minnesota,Top 25
1223,American League,1987,5,Kevin Seitzer,Hits,207,Kansas City,Top 25
1224,American League,1987,6,Mark McGwire,Home Runs,49,Oakland,Top 25
1225,American League,1987,7,Wade Boggs,On Base Percentage,.467,Boston,Top 25
1226,American League,1987,8,George Bell,RBI,134,Toronto,Top 25
1227,American League,1987,9,Paul Molitor,Runs,114,Milwaukee,Top 25
1228,American League,1987,10,Mark McGwire,Slugging Average,.618,Oakland,Top 25
1229,American League,1987,11,Harold Reynolds,Stolen Bases,67,Seattle,Top 25
1230,American League,1987,12,George Bell,Total Bases,369,Toronto,Top 25
1231,American League,1988,1,Wade Boggs,Base on Balls,125,Boston,Top 25
1232,American League,1988,2,Wade Boggs,Batting Average,.366,Boston,Top 25
1233,American League,1988,3,Wade Boggs,Doubles,45,Boston,Top 25
1234,American League,1988,4,Kirby Puckett,Hits,234,Minnesota,Top 25
1235,American League,1988,5,Jose Canseco,Home Runs,42,Oakland,Top 25
1236,American League,1988,6,Wade Boggs,On Base Percentage,.480,Boston,Top 25
1237,American League,1988,7,Jose Canseco,RBI,124,Oakland,Top 25
1238,American League,1988,8,Wade Boggs,Runs,128,Boston,Top 25
1239,American League,1988,9,Jose Canseco,Slugging Average,.569,Oakland,Top 25
1240,American League,1988,10,Rickey Henderson,Stolen Bases,93,New York,Top 25
1241,American League,1988,11,Kirby Puckett,Total Bases,358,Minnesota,Top 25
1242,American League,1988,12,Harold Reynolds,Triples,11,Seattle,Top 25
1243,American League,1988,13,Willie Wilson,Triples,11,Kansas City,Top 25
1244,American League,1989,1,Rickey Henderson,Base on Balls,126,New York,Top 25
1245,American League,1989,2,Rickey Henderson,Base on Balls,126,Oakland,Top 25
1246,American League,1989,3,Kirby Puckett,Batting Average,.339,Minnesota,Top 25
1247,American League,1989,4,Wade Boggs,Doubles,51,Boston,Top 25
1248,American League,1989,5,Kirby Puckett,Hits,215,Minnesota,Top 25
1249,American League,1989,6,Fred McGriff,Home Runs,36,Toronto,Top 25
1250,American League,1989,7,Wade Boggs,On Base Percentage,.434,Boston,Top 25
1251,American League,1989,8,Ruben Sierra,RBI,119,Texas,Top 25
1252,American League,1989,9,Wade Boggs,Runs,113,Boston,Top 25
1253,American League,1989,10,Rickey Henderson,Runs,113,New York,Top 25
1254,American League,1989,11,Rickey Henderson,Runs,113,Oakland,Top 25
1255,American League,1989,12,Ruben Sierra,Slugging Average,.543,Texas,Top 25
1256,American League,1989,13,Rickey Henderson,Stolen Bases,77,New York,Top 25
1257,American League,1989,14,Rickey Henderson,Stolen Bases,77,Oakland,Top 25
1258,American League,1989,15,Ruben Sierra,Total Bases,344,Texas,Top 25
1259,American League,1990,1,Mark McGwire,Base on Balls,110,Oakland,Top 25
1260,American League,1990,2,George Brett,Batting Average,.329,Kansas City,Top 25
1261,American League,1990,3,George Brett,Doubles,45,Kansas City,Top 25
1262,American League,1990,4,Jody Reed,Doubles,45,Boston,Top 25
1263,American League,1990,5,Rafael Palmeiro,Hits,191,Texas,Top 25
1264,American League,1990,6,Cecil Fielder,Home Runs,51,Detroit,Top 25
1265,American League,1990,7,Rickey Henderson,On Base Percentage,.441,Oakland,Top 25
1266,American League,1990,8,Cecil Fielder,RBI,132,Detroit,Top 25
1267,American League,1990,9,Rickey Henderson,Runs,119,Oakland,Top 25
1268,American League,1990,10,Cecil Fielder,Slugging Average,.592,Detroit,Top 25
1269,American League,1990,11,Rickey Henderson,Stolen Bases,65,Oakland,Top 25
1270,American League,1990,12,Cecil Fielder,Total Bases,339,Detroit,Top 25
1271,American League,1991,1,Frank Thomas,Base on Balls,138,Chicago,Top 25
1272,American League,1991,2,Julio Franco,Batting Average,.341,Texas,Top 25
1273,American League,1991,3,Rafael Palmeiro,Doubles,49,Texas,Top 25
1274,American League,1991,4,Paul Molitor,Hits,216,Milwaukee,Top 25
1275,American League,1991,5,Jose Canseco,Home Runs,44,Oakland,Top 25
1276,American League,1991,6,Cecil Fielder,Home Runs,44,Detroit,Top 25
1277,American League,1991,7,Frank Thomas,On Base Percentage,.454,Chicago,Top 25
1278,American League,1991,8,Cecil Fielder,RBI,133,Detroit,Top 25
1279,American League,1991,9,Paul Molitor,Runs,133,Milwaukee,Top 25
1280,American League,1991,10,Danny Tartabull,Slugging Average,.593,Kansas City,Top 25
1281,American League,1991,11,Rickey Henderson,Stolen Bases,58,Oakland,Top 25
1282,American League,1991,12,"Cal Ripken, Jr.",Total Bases,368,Baltimore,Top 25
1283,American League,1991,13,Lance Johnson,Triples,12,Chicago,Top 25
1284,American League,1992,1,Mickey Tettleton,Base on Balls,122,Detroit,Top 25
1285,American League,1992,2,Frank Thomas,Base on Balls,122,Chicago,Top 25
1286,American League,1992,3,Edgar Martinez,Batting Average,.343,Seattle,Top 25
1287,American League,1992,4,Edgar Martinez,Doubles,46,Seattle,Top 25
1288,American League,1992,5,Frank Thomas,Doubles,46,Chicago,Top 25
1289,American League,1992,6,Kirby Puckett,Hits,210,Minnesota,Top 25
1290,American League,1992,7,Juan Gonzalez,Home Runs,43,Texas,Top 25
1291,American League,1992,8,Frank Thomas,On Base Percentage,.446,Chicago,Top 25
1292,American League,1992,9,Cecil Fielder,RBI,124,Detroit,Top 25
1293,American League,1992,10,Tony Phillips,Runs,114,Detroit,Top 25
1294,American League,1992,11,Mark McGwire,Slugging Average,.585,Oakland,Top 25
1295,American League,1992,12,Kenny Lofton,Stolen Bases,66,Cleveland,Top 25
1296,American League,1992,13,Kirby Puckett,Total Bases,313,Minnesota,Top 25
1297,American League,1993,1,Tony Phillips,Base on Balls,132,Detroit,Top 25
1298,American League,1993,2,John Olerud,Batting Average,.363,Toronto,Top 25
1299,American League,1993,3,John Olerud,Doubles,54,Toronto,Top 25
1300,American League,1993,4,Paul Molitor,Hits,211,Toronto,Top 25
1301,American League,1993,5,Juan Gonzalez,Home Runs,46,Texas,Top 25
1302,American League,1993,6,John Olerud,On Base Percentage,.478,Toronto,Top 25
1303,American League,1993,7,Albert Belle,RBI,129,Cleveland,Top 25
1304,American League,1993,8,Rafael Palmeiro,Runs,124,Texas,Top 25
1305,American League,1993,9,Juan Gonzalez,Slugging Average,.632,Texas,Top 25
1306,American League,1993,10,Kenny Lofton,Stolen Bases,70,Cleveland,Top 25
1307,American League,1993,11,"Ken Griffey, Jr.",Total Bases,359,Seattle,Top 25
1308,American League,1994,1,Frank Thomas,Base on Balls,109,Chicago,Top 25
1309,American League,1994,2,Paul O'Neill,Batting Average,.359,New York,Top 25
1310,American League,1994,3,Chuck Knoblauch,Doubles,45,Minnesota,Top 25
1311,American League,1994,4,Kenny Lofton,Hits,160,Cleveland,Top 25
1312,American League,1994,5,"Ken Griffey, Jr.",Home Runs,40,Seattle,Top 25
1313,American League,1994,6,Frank Thomas,On Base Percentage,.494,Chicago,Top 25
1314,American League,1994,7,Kirby Puckett,RBI,112,Minnesota,Top 25
1315,American League,1994,8,Frank Thomas,Runs,106,Chicago,Top 25
1316,American League,1994,9,Frank Thomas,Slugging Average,.729,Chicago,Top 25
1317,American League,1994,10,Kenny Lofton,Stolen Bases,60,Cleveland,Top 25
1318,American League,1994,11,Albert Belle,Total Bases,294,Cleveland,Top 25
1319,American League,1995,1,Frank Thomas,Base on Balls,136,Chicago,Top 25
1320,American League,1995,2,Edgar Martinez,Batting Average,.356,Seattle,Top 25
1321,American League,1995,3,Albert Belle,Doubles,52,Cleveland,Top 25
1322,American League,1995,4,Edgar Martinez,Doubles,52,Seattle,Top 25
1323,American League,1995,5,Lance Johnson,Hits,186,Chicago,Top 25
1324,American League,1995,6,Albert Belle,Home Runs,50,Cleveland,Top 25
1325,American League,1995,7,Edgar Martinez,On Base Percentage,.482,Seattle,Top 25
1326,American League,1995,8,Albert Belle,RBI,126,Cleveland,Top 25
1327,American League,1995,9,Mo Vaughn,RBI,126,Boston,Top 25
1328,American League,1995,10,Albert Belle,Runs,121,Cleveland,Top 25
1329,American League,1995,11,Edgar Martinez,Runs,121,Seattle,Top 25
1330,American League,1995,12,Albert Belle,Slugging Average,.690,Cleveland,Top 25
1331,American League,1995,13,Kenny Lofton,Stolen Bases,54,Cleveland,Top 25
1332,American League,1995,14,Albert Belle,Total Bases,377,Cleveland,Top 25
1333,American League,1996,1,Tony Phillips,Base on Balls,125,Chicago,Top 25
1334,American League,1996,2,Alex Rodriguez,Batting Average,.358,Seattle,Top 25
1335,American League,1996,3,Alex Rodriguez,Doubles,54,Seattle,Top 25
1336,American League,1996,4,Paul Molitor,Hits,225,Minnesota,Top 25
1337,American League,1996,5,Mark McGwire,Home Runs,52,Oakland,Top 25
1338,American League,1996,6,Mark McGwire,On Base Percentage,.468,Oakland,Top 25
1339,American League,1996,7,Albert Belle,RBI,148,Cleveland,Top 25
1340,American League,1996,8,Alex Rodriguez,Runs,141,Seattle,Top 25
1341,American League,1996,9,Mark McGwire,Slugging Average,.730,Oakland,Top 25
1342,American League,1996,10,Kenny Lofton,Stolen Bases,75,Cleveland,Top 25
1343,American League,1996,11,Alex Rodriguez,Total Bases,379,Seattle,Top 25
1344,American League,1997,1,Jim Thome,Base on Balls,120,Cleveland,Top 25
1345,American League,1997,2,Frank Thomas,Batting Average,.347,Chicago,Top 25
1346,American League,1997,3,John Valentin,Doubles,47,Boston,Top 25
1347,American League,1997,4,Nomar Garciaparra,Hits,209,Boston,Top 25
1348,American League,1997,5,"Ken Griffey, Jr.",Home Runs,56,Seattle,Top 25
1349,American League,1997,6,Frank Thomas,On Base Percentage,.461,Chicago,Top 25
1350,American League,1997,7,"Ken Griffey, Jr.",RBI,147,Seattle,Top 25
1351,American League,1997,8,"Ken Griffey, Jr.",Runs,125,Seattle,Top 25
1352,American League,1997,9,"Ken Griffey, Jr.",Slugging Average,.646,Seattle,Top 25
1353,American League,1997,10,Brian Hunter,Stolen Bases,74,Detroit,Top 25
1354,American League,1997,11,"Ken Griffey, Jr.",Total Bases,393,Seattle,Top 25
1355,American League,1998,1,Rickey Henderson,Base on Balls,118,Oakland,Top 25
1356,American League,1998,2,Bernie Williams,Batting Average,.339,New York,Top 25
1357,American League,1998,3,Juan Gonzalez,Doubles,50,Texas,Top 25
1358,American League,1998,4,Alex Rodriguez,Hits,213,Seattle,Top 25
1359,American League,1998,5,"Ken Griffey, Jr.",Home Runs,56,Seattle,Top 25
1360,American League,1998,6,Edgar Martinez,On Base Percentage,.433,Seattle,Top 25
1361,American League,1998,7,Juan Gonzalez,RBI,157,Texas,Top 25
1362,American League,1998,8,Derek Jeter,Runs,127,New York,Top 25
1363,American League,1998,9,Albert Belle,Slugging Average,.655,Chicago,Top 25
1364,American League,1998,10,Rickey Henderson,Stolen Bases,66,Oakland,Top 25
1365,American League,1998,11,Albert Belle,Total Bases,399,Chicago,Top 25
